Id,Nombre,Tipo,precio
52661,Coliflor a la parmesana,,6.3
52660,PATE DE PIMIENTOS VERDES,,35.7
52657,GuarniciÃ³n de verduras  carne,Entrada,61.7
52647,Ratatouille casera,,39.0
52604,Medallones De Pimenton,,59.3
52592,Espinacas al ajillo,Entrada,19.7
52570,ESTOFADO DE PAPAS EN SALSA VERDE,,94.0
52558,Tostones con pollo,Entrada,79.2
52546,Cestas de platano rellenas con carne,Entrada,46.8
52538,MENESTRA DE VERDURAS VERANIEGAS DE MI HUERTO,,6.1
52498,Pure de patatas con zanahoria,,44.6
52486,Baba ganoush,Entrada,64.0
52448,Espinacas rehogadas,Entrada,60.2
52376,Salteado de zanahorias y Champiniones,,42.8
52360,Patatas a la aldeana,,53.4
52359,Patatas en ajo pollo de libro,nan,72.5
52358,Papas chorreadas,Entrada,72.2
52354,Bunuelos de espinaca y queso,Entrada,45.4
52349,calabacin relleno de carne molida,Entrada,63.6
52345,Alcachofas rebozadas con crema de maiz,,79.0
52344,LasaÃ±a de berenjenas con cordero,Plato principal,80.8
52341,Berenjenas rellenas de calabaza y anchoas,Plato principal,45.2
52311,Alcachofas rellenas vegetarianas,Entrada,0.6
52301,Patatas a la parmesana,,98.9
52281,Escalivada rÃ¡pida,,48.7
52279,Zanahorias en salsa blanca,Entrada,51.8
52205,Alcachofas con patatas,Entrada,69.9
52153,Confitura de calabaza,,22.6
52150,Berenjenas en escabeche con verduras,Entrada,52.4
52137,Berenjenas con tomates y queso de cabra,Entrada,27.0
52135,Alcachofas gratinadas con queso,,86.0
52109,Alcachofas y tirabeques con calamares y cola de rape al wok,,97.3
52100,FrancesiÃ±a hortelana de jacogo,,31.6
52074,Pure de calabacin,Acompanamiento,51.0
52071,Berenjenas rellenas con arroz y espinaca,Plato principal,96.2
51981,Batatas dulzonas con miel,,63.3
51977,Boniato frito,,13.4
51972,Pastel de puerros  y rÃ¡pido,Entrada,21.9
51951,Patatas Revolconas Especiales,,32.2
51942,Cazuela de verduras al horno con patatas y albahaca,,18.2
51926,Shakshuka,,53.4
51902,Patatas gratinadas cocidas a la Crema,,54.1
51892,Bechamel de verduras en hojaldre,,27.2
51888,calabacin relleno de cuscus,,92.2
51882,Tacos de lechuga y carne,,42.4
51872,Cuadrados de hojaldre con Ratatouille,,32.0
51803,Verduras esparragadas,,46.8
51802,Pastel de berenjenas con jamon y queso,Plato principal,72.0
51793,Patatas rellenas de queso y espinacas,Plato principal,27.1
51760,Pastel de patatas y queso,,64.6
51750,Panadons de espinacas,,63.1
51743,Acelgas salteadas con Champiniones,Cena,70.7
51732,Bunuelos de lechuga,,69.6
51729,Berenjena rellena de ensalada de atun,Entrada,33.5
51701,Pimientos verdes italianos fritos,,94.6
51700,Tortilla de alcachofas de mi huerto,,78.5
51656,Berenjenas rellenas y gratinadas,Plato principal,7.6
51655,Patatas con crema y queso parmesano,Entrada,68.4
51650,Berenjenas a la Napolitana Light,,11.3
51616,LasaÃ±a de berenjena y Champiniones,Plato principal,80.0
51571,Alcachofas con jamon ahumado,Entrada,57.9
51561,Falso cuscÃºs de coliflor con almendras y pasas al ras el hanout,,19.0
51558,GuarniciÃ³n de cebollas y tomates al horno con huevo,,0.8
51552,Pure rustico de calabaza al horno,Acompanamiento,72.0
51522,Coliflor salteado con semillas de ajonjolÃ­,,84.4
51509,Patatas a lo pobre al horno con huevo,Plato principal,60.5
51444,Tartaleta de espinaca tomate y queso,Entrante,27.8
51420,Souffle de espinaca y queso,,42.3
51418,Tarta de espinacas y ricota,,83.4
51392,Ratatouille estofado,,81.2
51384,Pure de calabazas asadas,,63.6
51379,calabacin al horno con queso y tomate,Cena,44.5
51369,Pure de patatas diferente,Entrada,90.2
51367,Patatas guisadas vegetarianas,,34.8
51362,Papas en escabeche,Acompanamiento,35.5
51338,Patatas a lo pobre con huevo frito,Plato principal,3.3
51336,Pimientos rellenos de pollo y pico de gallo,Cena,4.4
51297,Guisantes con jamon serrano,Acompanamiento,66.1
51277,Pure de brÃ³coli,Entrada,93.5
51261,calabacin rebozado en tempura,,44.4
51221,Berenjena rebozada frita,Entrada,60.8
51216,Tortitas de espinaca y patatas,Entrada,7.8
51103,Batatas al plomo,,37.0
51083,Batatas dulzonas,Entrada,92.2
51070,Coliflor al bechamel,Entrada,6.1
51050,Escalibada,,1.3
51012,Pure de patatas ,,68.4
51004,Rollos de espinaca con pollo y berenjena,,55.4
50985,Alcachofas con jamon serrano,Plato principal,9.9
50975,Pimientos del piquillo rellenos de carne,Entrada,82.6
50960,Pure de calabaza con parmesano,Entrada,56.5
50931,Timbal de verduras a la plancha,Acompanamiento,3.7
50927,Guacamole con tomate,Acompanamiento,98.4
50911,Espinacas a la crema con cubitos de papa,Entrada,34.6
50910,Coliflor gratinado,,66.8
50904,Aguacates rellenos con ensalada de pollo,Entrada,15.2
50883,Guisantes con jamon frescos,,15.5
50875,Saludable Ensalada de brÃ³coli,,57.7
50858,Berenjenas al microondas con queso,,32.5
50857,Berenjenas al microondas,,48.0
50855,LasaÃ±a de berenjena con queso y tomate,,19.3
50709,Tradicionales Patatas panadera,,12.8
50690,Ricas Patatas asadas,,74.6
50683,Delicioso Pure de patatas con mantequilla,,37.0
50667,Tradicional brocoli rebozado,Entrada,89.9
50668,Saludable Pure de brocoli,,79.7
50665,Alcachofas fritas de la abuela,Entrada,44.6
50455,Batata al horno con crema,Entrada,22.0
50448,Verduras al horno con romero y ajo,Entrada,77.9
50206,Pure de espinacas,Entrada,94.8
50145,Deliciosa tortilla de Grelos con jamon,,69.3
50144,Caldo con Grelos,,44.6
47948,Pure de zapallo o ahuyama,,84.0
47929,MorrÃ³n ahumado,,38.4
47921,Berenjenas a la napolitana al horno,Entrada,34.9
47893,Patatas al horno con romero y ajo,,58.5
47861,Verduras a la crema,,58.8
47854,Guacamole verdadero,,75.7
47843,Berenjenas asadas en rodajas,Entrada,79.9
47841,Ratatuille,,82.2
47829,Patatas fritas con salsa brava,Entrada,73.4
47828,Patatas al horno aliÃ±adas,Entrada,37.2
47806,Patatas rellenas de carne al horno,Plato principal,85.9
47272,tomates en de consome,,65.2
47074,Verduras Mixtas,,94.7
47006,Fricase De Verduras,,0.6
47008,Fritos de acelga,Entrada,93.4
46960,Coliflor Agridulce,,42.4
46918,BudÃ­n De Arroz Con Espinacas,,8.9
46862,Verduras salteadas en mantequilla,Plato principal,58.2
46840,Tortilla De Apio,,31.1
46817,Timbal De Mousse De Palta Con Mariscos,,15.7
46773,PulpetÃ³n,,60.2
46756,Pie De Zanahoria,,83.9
46755,Picante De Cochayuyo,,39.8
46712,Pastel De Acelga Y Carne,,3.8
46684,Papas Blancas,,91.0
46680,Guisantes compuestos con ,Entrada,31.2
46664,Papas a la crema con Champiniones,Plato principal,67.9
46665,Papas a la diabla,Entrada,7.9
46641,Mousse De Cebolla,,82.0
46613,LasaÃ±a De Zapallitos Italianos,,37.7
46594,Hamburguesas de zanahoria,Plato principal,11.3
46556,Enrollado de papa con atun,Acompanamiento,31.5
46531,Ensalada Verde Con Kanikama,,37.6
46499,Patatas  guarniciÃ³n con ,Entrada,66.6
46390,Betarragas rellenas caseras,Plato principal,46.9
46357,EMPANADAS LIGH,,21.5
46266,PURE DE APIO Y ZANAHORIAS,,58.0
46203,Pastel de brÃ³colis Pinamar,,20.4
46192,Berenjenas tipo pizza,,83.1
46174,Menestra de Verduras al vino blanco,,94.3
45466,Canelones de acelga,Plato principal,64.8
45273,Verdolagas en salsa roja,,76.1
44760,chiles en crema,,97.7
44765,Papas a la francesa,,31.3
44637,Pimientos rellenos de centollo con jamon,,74.1
44353,pinos agridulce,,33.2
43928,Puding verde,,27.8
43912,Rotkohl lombarda,,17.3
43910,Pudding de espinacas a la crema,,81.5
43860,ESPARRAGOS RELLENOS DE SALMON CON SALSA CALIENTE,,46.5
43811,TOMATES GUISADOS A LO MENCIANO,,59.4
43617,PicadÃ­llo de chayote mixto,nan,70.7
43424,BROCOLI GRATINADO,,96.0
43220,Tortitas de zanahoria,Entrada,22.1
42974,calabacitas con queso de hebra derretido,,39.3
42875,panque de calabaza,,21.9
42777,Patatas a la Catalana,,56.2
42587,Espinacas con garbanzos,Plato principal,20.7
42581,Budin de papas,Acompanamiento,85.0
42577,espinacas gratinadas,,88.9
42410,Verdaderas Patatas Bravas,,84.8
42384,pimentÃ³n relleno,,55.3
42386,Papas gratinadas con jamon y queso,Entrada,9.4
42363,Mole de papas,,33.2
42281,calabazitas con chorriso,,51.6
42108,Berenjenas deliciosas y practicas,,54.3
41989,gelatina de apio,,72.9
41969,tarta de zanahorias fria,,19.4
41949,Pastel de espinaca con pollo y camarones,Plato principal,86.9
41918,Papas gratinadas con crema,Entrada,30.7
41680,papa fria,,19.9
41555,zapallo italianos gratinado,,67.1
30931,Alcachofas salteadas con Jamon,,9.0
39613,Zanahorias doradas,,17.7
39591,Zapallitos rellenos con ricotta,,66.2
39589,Zanahorias doradas en aceite de oliva,,69.0
39590,Zanahorias maceradas al organos,,55.8
39588,Zanahorias con queso a la Jacki,nan,10.6
39520,Torta de espinacas y ricotta,Entrada,32.7
39514,Tomates verdes en conserva de aceite,,34.9
39512,Tomates rellenos con choclo,,4.8
39510,Tomates rellenos arroz,,75.0
39509,Tomates gratinados con mozzarela,,80.9
39487,Tempura de vegetales,Acompanamiento,53.5
39482,Tartaleta de alcachofas,,47.0
39458,Tarta de cebolla y bacon,,92.2
39445,Tallin de zanahorias,,52.4
39388,coliflor,Acompanamiento,31.7
39374,calabaza ,Entrada,27.6
39265,RoscÃ³n de alcachofas,,57.0
39248,Rollitos de guacamole,,8.2
39182,Puerros fritos,,58.6
39183,Puerros gratinados con parmesano,,98.7
39174,PudÃ­n de espinacas a la crema,,12.2
39158,Puchero colombiano,,52.4
38983,Pizza de berenjenas,Entrada,80.5
38967,Pimientos rellenos al roquefort,,23.4
38962,Pimientos acaramelados,,70.3
38860,Patatas trufadas,,66.5
38847,Patatas con puerros al horno I,,6.9
38849,Patatas con queso brie,,20.2
38846,Patatas con guisantes al curry,Entrada,3.2
38817,Pastel de Esparragos trigueros con trucha ahumada,,63.9
38771,Papas salteadas con paprika,Entrada,96.0
38763,Panqueques con espinaca,,56.8
38717,Mousse Esparragos frio,,71.8
38715,Mousse de calabacin y tomate,,39.6
38710,Mousse de aguacates y gambas,,60.1
38547,JudÃ­as a la bretona,,20.1
38500,Hinojos glaseados,,80.2
38475,GuarniciÃ³n de berenjenas,,1.9
38472,Guacamole cardiosaludable,,97.2
38421,Flan de tomates,,17.2
38408,Flan de coliflor,,69.0
38404,Flan de cebollas,,42.7
38353,Esparragos con salsa de queso,,77.7
38355,Esparragos naturales,,61.1
38350,Esparragos a la parmesana,,15.5
38349,Espuma de tomate sin sifon,,19.9
38343,Espinacas rellenas,,21.6
38154,Endibias estofadas,,69.5
38153,Endibias en salsa de azafrÃ¡n,,89.4
38151,Endibias con pera y nueces,,44.9
38150,Endibias al roquefort,,58.0
38007,Copa palta,,81.3
37987,Coliflor con salsa de mangos,,60.0
37985,Coles de Bruselas al gorgonzola con comino,,18.8
37984,Coles de Bruselas a la mostaza,,39.4
37892,Cebollas rellenas de jamon y carne,,42.2
37878,Causa rellena con atun,Entrada,74.4
37810,Calabaza rellena,,17.3
37808,Calabacitas rellenas de carne molida,Plato principal,38.5
37802,calabacin al horno con queso,Acompanamiento,89.0
37792,BudÃ­n de zanahorias y choclos,,4.7
37781,BudÃ­n de berenjenas,,2.3
37780,brocoli estilo italiano,,6.5
37778,brocoli al ajillo con hongos,,52.4
37779,brocoli al gratÃ­n,Plato principal,52.5
37776,Brocoli a la vinagreta con queso y maiz,,82.7
37733,Berenjenas en escabeche  y rÃ¡pido,Entrada,25.0
37732,Berenjenas en dulce,,60.4
37730,Berenjenas con Foie y Salsa de Oporto,,36.9
37731,Berenjenas con queso al horno,Plato principal,23.9
37729,Berenjenas con atun al horno,Plato principal,18.6
37691,Arvejas Pepita (guisantes),,86.0
37612,Aros de cebolla caseros,,8.6
37600,Arenque con apio,,89.9
37599,Apio en pan de centeno,,95.6
37580,Alcachofas estofadas,,64.0
37578,Alcachofas a la romana,,47.5
37551,Aguacates rellenos de atun nuez y almendra,nan,17.6
37546,Aguacates con pimienta negra,,43.6
37545,Aguacate relleno de gambas,,16.9
37542,Agridulce de pimientos,,60.2
37536,Adafina (judÃ­a),,32.9
37535,Acelgas a la crema,Plato principal,88.2
37501,Patatas bravasÂ - sencillas,Entrada,27.8
37346,REVUELTO DE PATATAS CON BACON,,19.4
37345,planta a la zanahoria,,88.3
37099,BoronÃ­a colombiana,Entrada,17.0
37031,Vegetales Fritos,,65.0
36927,Pastelon de berenjenas al horno,,10.1
36771,pastel de berengenas,,5.2
36148,Patatas ahumadas,,72.3
36017,cebollas con queso,,53.4
35777,papas a la suiza,,40.7
35667,Pimientos rellenos de queso crema,,14.3
35583,Verduras al horno con bechamel,Plato principal,98.8
35571,carne con chile morron,,36.7
35536,espinacas con arroz,,84.6
35457,Berenjenas rellenas rÃ¡pido,Plato principal,96.9
35401,Tarta de yautia con acelgas,,67.6
35382,Esparragos enrollados con jamon y bechamel,,40.6
35355,CALABACINES CON GAMBAS,,42.6
35168,CHILE ENOGADA,,88.8
35154,torrejitas de zucchini,,99.5
35143,pastel de papa,,81.0
35054,Delicia de Pencas,,97.2
34974,Puerros con salmon ahumado de jacogo,,89.5
34936,zapallitos con gulas de jacogo,,43.6
34840,Acelgas a la valenciana,Entrada,33.6
34825,CARDO A LA NAVARRA,,42.4
34782,calabacitas al vapor con queso,,95.6
34667,alcauciles con habas,,73.8
34657,Papas a la diabla al horno,Acompanamiento,68.7
34575,Coliflor a la Napolitana,,56.5
34540,Picadillo de zanahoria,,24.0
34439,brocoli y coliflor con papa,Entrada,93.1
34435,papa con tomate,,73.9
34420,POPEYE  ATLETAS,,94.5
34297,Patatas Bravas picantes,,99.8
34293,Papitas criollas con queso parmesano,,77.6
34285,mouse de papa gratinada,,89.9
34265,PAPAS CON MANTEQUILLA,,18.9
34004,Tapa de patatas bravas,Entrada,91.3
33990,Caponata de berenjenas,Entrada,49.5
33979,CHANCLETAS,,59.0
33946,Tomates segregados en aji y polenta,,15.9
33931,pastel de zapallitos al horno,,59.5
33891,Berenjenas con jamon York y queso,Entrada,52.5
33652,ESPARRAGOS AL GRATIN,,64.0
33638,AGUACATE CON ANCHOAS,,5.5
33597,Pastel de coliflor al horno,,95.5
33504,Hash browns,Desayuno,55.0
33267,PASTEL DE ELOTE,,56.7
33189,Nopales con carne,,24.8
33061,coliflores rellenas,,41.3
33056,variaciones sobre las berenjenas,,25.3
32902,milanesa de papas,,95.2
32682,PURE DE VERDURAS (MUY COMPLETO),,12.5
32675,lombarda gratinada,,0.1
32668,PIMIENTOS ROJOS RELLENOS MARIA,,88.7
32556,Berenjenas empanadas fritas,Acompanamiento,20.7
32547,pimientos del piquillo con bechamel,,72.6
32501,Patatas bravasÂ ,,8.9
32490,Berenjendas Gratinadas,,42.6
32435,Espinacas esparragadas,,90.9
32367,patatas en salsa blanca,,8.0
32360,papa rellena,,57.2
32334,Papas con queso rellenas,Entrada,26.6
32190,Cazuela de patatas con garbanzos y chorizo,,83.6
32154,Rollito de Esparragos,,63.7
32116,Papas a la huancaina peruanas,Entrada,19.9
32105,Papas a la huancaÃ­na - Bolivia,Plato principal,76.9
32035,Aguacate rellenos con esalada y camarones,Entrada,90.8
32034,Aguacates rellenos con camarones y pico de gallo,Entrada,87.6
31970,Mousse de espÃ¡rrago triguero,,2.4
31957,EspÃ¡rrago con Chatka,,24.4
31916,EspÃ¡rrago relleno de txangurro,,17.2
31880,Pimiento verde relleno de chipirÃ³n,,59.5
31837,Pimientos rellenos de chipirÃ³n,,1.7
31788,Montadito de Endibia,,99.7
31730,Mousse de Esparragos facil,,76.9
31712,Mousse de pimiento,,10.1
31671,Alcachofitas,,13.9
31661,Rollito de pimiento verde y gambas,,93.4
31484,Montadito de Pimiento con anchoa,,47.4
31471,Pastel de platano salado,Entrada,4.4
31414,verdutas a la crema,,6.0
29917,Berenjenas asadas con queso,Entrada,98.9
29842,Crepes de Esparragos,,2.4
29748,CONSOMÃ CON ROYALE DE ESPINACAS,,65.3
29716,AGUACATES CON MOUSSE DE SALMÃN,,3.2
29713,Lombarda al anis,,16.2
29673,PUERROS REBOZADOS CON QUESO,,8.0
29559,CEBOLLITAS RELLENAS DE AVE Y CANELA,,29.9
29374,ALBONDIGUILLAS DE ESPINACAS AL QUESO,,57.9
29298,PIMIENTOS RIOJANOS CON HUEVOS,,77.7
29294,CEBOLLITAS FRANCESAS A LA CREMA,,74.9
29249,COL RELLENA A LA CAMPESINA,,21.0
29232,CUADRADITOS DE ZANAHORIA,,20.5
29203,MOUSSE DE BERENJENAS CON SALSA DE PIMIENTOS,,0.8
29158,CALABACÃN CON GAMBAS A LA MENTA,,36.9
29153,TOMATE GRATINADO A LOS TRES QUESOS,,49.9
29152,MOLDE DE BERENJENAS A LAS HIERBAS,,10.8
29142,AGUACATES CON CEVICHE DE MARISCO,,61.8
29044,MENESTRA GALLEGA,,30.3
28953,Mousse de Esparragos noralÃ­,,61.3
28950,Tarta de calabaza y cebollas,Plato principal,0.3
28783,Guisantes al tomillo,,66.7
28768,Patatas al microondas con jamon y queso,,0.4
28761,Guisantes a la marinera con mejillones,,60.2
28660,Tomates al horno con perejil y ajo picado,,51.0
28656,Pastel de zanahorias salado,Acompanamiento,34.3
28645,Flan frÃ­o de gambas y Esparragos,,70.1
28628,Pudin de repollo y carne,,53.7
28626,Aguacates rellenos de gambas,Entrada,32.0
28606,Flan de Esparragos,,55.3
28596,Pencas de acelga rellenas de jamon y queso,Entrada,80.2
28592,Pimientos rellenos de espinacas y gambas,,43.2
28588,Brick de espinacas y gambas,,55.9
28585,Tomates con queso Camembert al microondas,,6.1
28584,Esparragos con salmon y vinagreta de naranja,,34.2
28581,Tomates rellenos de marisco,,37.2
28578,Patatas gratinadas con queso Emmental,Entrada,4.7
28574,Calabacines con salmon ahumado,,81.5
28572,Esparragos con atun y salsa cremosa de zanahoria,,25.8
28568,Aguacate con gambas,,39.5
28563,Patatas rellenas de Champiniones con bacon,,4.8
28560,Menestra de verduras salteada con foie a la plancha,,83.6
28555,Esparragos con crema de huevos,,87.9
28548,Pastel de escalibada,,7.9
28544,Esparragos con salsa vinagreta guarnecida,,87.2
28533,Tumbet mallorquin,Acompanamiento,4.9
28530,Flan de calabacin,,80.5
28513,Aguacates rellenos de queso IdiazÃ¡bal,,49.0
28488,Endibias con remolacha y salsa rosa,,47.9
28477,Cogollos a la mediterrÃ¡nea,,42.2
28443,Pure de calabaza gratinado,Entrada,36.1
28161,Coliflor y patatas al curry,,12.8
28158,Coles de Bruselas a la mejorana,Plato principal,72.7
28150,Crepes rellenos de calabacin queso y tomate,nan,3.6
28149,JudÃ­as verdes con salsa bretona,,35.3
28143,Alcachofas a la Italiana,,32.5
28146,Coliflor con bechamel y nata,,28.9
28141,Espinacas con queso italiano,,32.2
28142,Alcachofas a la Navarra,,86.5
28140,Cardo a la bechamel con piÃ±ones,,61.4
28138,Coles de bruselas con jamon,Entrada,42.8
28131,Puerros gratinados con alcachofas,,39.2
28129,Acelgas esparragadas con gambas y piÃ±ones,,20.1
28123,Endibias gratinadas al horno,,10.9
28120,Pencas de acelga rebozadas al ajo y perejil,Entrada,13.8
28118,Puerros gratinados con jamon,,92.4
28114,Puerros rellenos de jamon y queso,,83.4
28112,Berenjenas rellenas de rape y marisco,,91.4
28110,Pimientos verdes con arroz y nueces con queso,,53.8
28108,Acelgas salteadas con ajo langostinos y jamon,nan,89.1
28109,Calabacines rellenos de queso,,41.7
28106,Pastel de puerros y nata,,90.3
28103,Apio con bechamel,,4.0
28105,Calabaza rehogada,,61.2
28100,Borraja con garbanzos fritos y pan rallado,,75.1
28098,Endibias con bechamel y jamon,,56.4
28099,Sartenada de espinacas,,74.4
28097,Cardo en bechamel de azafrÃ¡n,,68.9
28095,Endibias rellenas y rebozadas,,16.2
28091,Alcachofas braseadas,,0.2
28092,Pisto de calabacin con arroz,,41.0
28090,Coles de bruselas con gambas y mejillones,,70.4
28088,calabacin con bechamel y queso azul,,22.4
28082,Berenjenas cocidas con tomate casero,,46.9
28084,Pencas de acelgas rebozadas en salsa con almendras,,85.0
28081,Puntas de Esparragos con guisantes,,68.1
28077,Guisantes a la francesa,,84.0
28078,Lombarda con castaÃ±as,,84.3
28076,Endibias a la plancha con vinagreta de hierbas,,66.2
28073,Acelgas esparragadas con jamon serrano y setas,,44.7
28074,Espinacas gratinadas con queso,Entrada,57.2
28070,Coliflor con salsa de queso azul al microondas,,20.3
28068,Esparragos gratinados con queso,Entrada,95.1
28066,Gelatina de verduras,,55.3
28058,Coliflor con almendras,,93.1
28056,Alcachofas a la marinera,,58.4
28054,Berenjena con tomate y cebolla,,48.7
28052,Alcachofas con guisantes y jamon,,4.2
28050,Puerros gratinados al horno,,92.7
28045,Coles de Bruselas al gratÃ©n,,7.8
28036,Macedonia de verduras a la navarra,,99.6
28029,Tallos de borraja con tomate,,98.5
28030,Berenjenas gratinadas en salsa casera,,20.1
28026,Zanahorias a la crema,Entrada,10.4
28027,Acelgas a la vasca con zanahoria,,81.4
28023,albondigas de berenjena y calabacin,,39.2
28022,Cebolletas rellenas,,6.4
28020,Espinacas escaldadas con calamares y gambas,,96.6
28018,Coles de Bruselas gratinadas,Entrada,76.8
28016,Acelga con almendras,,4.4
28017,Acelgas rellenas de atun acompaÃ±adas con ensaladilla,,38.5
28015,Endibias braseadas caseras,,50.3
28013,Cardo con sofrito de ajo y jamon,,10.1
28014,Acelgas con almendras crudas,,8.2
28012,Revuelto vegano de ajetes,Cena,41.8
28002,albondigas de Champiniones con crema de calabaza y guisantes,,2.7
28000,Berenjenas napolitanas al horno,,57.0
27944,Berenjenas en vinagreta faciles,,76.0
27314,Coliflor rebozada crujiente (con huevo y harina),Acompanamiento,46.1
27240,Budin de Choclo,,47.9
27242,Calabacitas rellenas,,32.4
27237,Berenjenas a la napolitana,Entrada,76.9
27234,Aro de espinacas al curry,,64.6
27232,Acelgas con arroz gratinadas,Plato principal,15.0
27155,Zanahorias glaceadas,,72.4
27151,Pure de papas a la crema,Entrada,54.2
26907,Papas Alemanas,,81.8
26893,Tomates al microondas,Entrada,8.0
26767,Guacamole picante,,18.7
26741,Pimiento con anchoa:,,77.7
26728,Aguacate al surimi,,41.0
26718,Patatas machacadas al ajo,,77.8
26706,Patatas con queso al microondas,,49.8
26599,Chiles jalapenios en escabeche,Entrada,94.9
26574,Tomates a la provenzal,,29.3
26539,Rollitos de repollo rellenos con queso,,39.2
26487,Pimentones rellenos,,79.0
26474,Patacones rellenos,Entrada,31.2
26461,Papas rellenas,,98.9
26426,Lechuga roquefort,,77.6
26413,Guisantes y maiz a la crema,,69.8
26335,Coliflor al gratÃ©n,,48.1
26322,Champiniones al Oporto,,40.3
26294,brocoli empanado,,84.3
26292,Brochetas con tomaticos queso mozarella y salsa d,nan,44.5
26277,Berenjenas en conserva,,17.1
26278,Berenjenas rellenas con carne,Plato principal,49.5
26252,Alcachofas con mantequilla,,69.8
26251,Alcachofas a la Florentina,,87.3
26248,Aguacates rellenos de tocineta,Entrada,37.7
26244,Coliflor en salsa de tomates,,35.9
26228,Pimientos rellenos de marisco con gambas,,6.3
26151,Pimientos rellenos de camarones ,Entrada,93.8
26111,Patitas de macarela y aceitunas,,58.7
25668,Zapallitos festivos rellenos con pasas y nueces,,40.9
25667,Zanahorias con mostaza,,61.6
25665,Zanahoria rellena,,2.1
25666,Zanahorias a la parmesana,,73.2
25664,Yuca frita a la cubana,Entrada,38.4
25657,Verduras mediterrÃ¡neas a la plancha,,43.0
25654,Verduras encurtidas,,6.5
25653,Verduras en escabeche,Entrada,75.8
25650,VeloutÃ© de endibias,,69.5
25642,Tulipa de tomates rellenos,,31.4
25625,Torta de acelgas,Entrada,7.2
25621,Tomates rellenos de espinacas,,30.5
25623,Tomates rellenos de Pure de patata,,29.3
25620,Tomates rellenos con bacalao,,47.7
25616,Tomates relleno de huevos,,22.4
25614,Tomates con miel,,82.4
25613,Tomates ahumados,,95.7
25604,Timbal de berenjenas,,80.4
25602,Terrina de calabacin al tomillo,,13.7
25600,Tartaleta de espinacas,,51.0
25593,Tarta con cebolla,,54.0
25581,Pan de Esparragos de la ribera,,6.0
25530,Puerros rellenos en salsa de mostaza y queso,,63.1
25529,Puerros guisados,,45.7
25527,Pudding de verduras,,22.5
25526,Pudding de acelgas,Entrada,44.6
25515,Pimientos rellenos de vieiras,,58.7
25510,Pimientos rellenos de picadillo,,31.6
25507,Pimientos rellenos de merluza,,73.2
25506,Pimientos rellenos de centollo,,94.7
25500,Pimiento Relleno con Camarones,,38.3
25501,Pimientos rellenos con setas,,9.5
25499,Pimientos rellenos a la sidra,,89.0
25492,Pimientos rebozados,,97.7
25490,Pimientos morrones rellenos,,66.7
25489,Pimientos marinados a la italiana,,65.7
25478,Pimientos de piquillo con ajos,,2.5
25475,Pimientos con gabardina,,69.9
25477,Pimientos de PadrÃ³n rellenos con angulas,,91.8
25466,Pickles,,17.5
25451,Patatas salteadas con cebolla,,35.4
25452,Patatas soufle,,25.3
25404,Pastel de puerros y gambas,Entrada,38.4
25392,Pastel de Espinacas,,86.8
25384,Pastel de Alcachofas,,36.3
25380,Papas sobre lecho de puerros fritos,,78.0
25373,Papas en recado,,52.7
25374,Papas en salsa,,12.2
25375,Papas guisadas,,88.4
25371,Papas en leche,,4.7
25370,Papas en blanco,,14.4
25368,Papas en adobo,,18.1
25359,Papas arrugadas,,59.7
25360,Papas asturianas,,5.7
25361,Papas bravas,,96.0
25353,Papas a la vienesa,,38.6
25350,Papas a la japonesa,,24.0
25338,Pan queques de acelgas,,45.7
25335,Olluquito con Charqui,,97.9
25329,Nopales rellenos de queso,Plato principal,12.7
25330,Nopalitos Con Chipotle,,73.9
25328,Nopales con tortitas de camaron,Plato principal,89.2
25326,Nopales con chorizo,Plato principal,89.1
25325,Nopales Con Champiniones,,25.4
25317,Morusa de pallar,,75.7
25315,Molde de berenjenas,,29.4
25312,Milanesas de berenjena,Entrada,68.3
25296,Malfuf de hoja de repollo,,36.2
25294,Malfuf de hoja de acelga,,53.4
25291,Mahshi Papa / Zanahoria / Pimiento,,35.9
25293,Malfatis Babel,,84.9
25282,Lechuga salteada,,14.8
25277,Latkes de papa,,25.2
25268,JudÃ­as verdes con jamon y queso,,61.7
25250,Hojaldre de puerros y setas,,62.1
25245,Hamburguesas de arroz y espinacas,,60.1
25230,Guisantes con almendras,,99.9
25229,Guisantes a la romana,,94.6
25224,GuarniciÃ³n  carnes asadas y a la parrilla,,51.2
25227,Guisantes a la catalana,,16.0
25217,Gratinado con Cebolla Blanca,,40.1
25214,GratÃ©n de calabacines,,40.1
25213,Granada de berenjenas,,56.7
25207,Fritada de calabacin Altorribagorzana,,6.3
25205,Flores de calabaza rellenas,,39.5
25198,Flan de calabacin con queso cabrales,,22.2
25197,Flan de brocoli de la ricotta,,95.3
25189,Estofado de zanahoria,,4.3
25185,Espinacas Jiennenses,,51.4
25186,Espinacas salteadas con ajo,Entrada,96.8
25182,Espinacas con pimientos,,90.8
25176,Espinacas con anchoas,,43.6
25175,Espinacas con almejas,,46.9
25171,Esparragos rellenos sobre salsa de piquillos,,27.6
25166,Esparragos a la mantequilla,,47.4
25167,Esparragos de navarra con salsa Mousselina y caviar,,76.1
25165,Escarola picante,,77.9
25158,Endivias con salsa de naranja,Plato principal,78.7
25155,Endibias braseadas,,46.5
25156,Endibias con bechamel,,17.6
25157,Endibias con queso,,26.1
25132,Chiles rellenos en caldillo,,73.7
25128,jalapenios rellenos de atun,Entrada,37.9
